ListID,Treatment,IsTestData,IsReplacement,RandomizationSequence,PatientID,ReplacementPatientID,CenterID,TreatmentID,Block,Cohort
1,PT00114,1,0,6001,,,,1,1,1
1,PT00114,1,0,6002,,,,1,1,1
1,PT00114,1,0,6003,,,,1,1,1
1,PT00114,1,0,6004,,,,1,1,1
1,Placebo,1,0,6005,,,,6,1,1
1,Placebo,1,0,6006,,,,6,1,1
1,PT00114,1,0,6007,,,,1,2,1
1,PT00114,1,0,6008,,,,1,2,1
1,Placebo,1,0,6009,,,,6,2,1
1,PT00114,1,0,6010,,,,1,2,1
1,Placebo,1,0,6011,,,,6,2,1
1,PT00114,1,0,6012,,,,1,2,1
1,PT00114,1,0,6013,,,,2,3,2
1,PT00114,1,0,6014,,,,2,3,2
1,PT00114,1,0,6015,,,,2,3,2
1,PT00114,1,0,6016,,,,2,3,2
1,Placebo,1,0,6017,,,,6,3,2
1,Placebo,1,0,6018,,,,6,3,2
1,PT00114,1,0,6019,,,,2,4,2
1,Placebo,1,0,6020,,,,6,4,2
1,Placebo,1,0,6021,,,,6,4,2
1,PT00114,1,0,6022,,,,2,4,2
1,PT00114,1,0,6023,,,,2,4,2
1,PT00114,1,0,6024,,,,2,4,2
1,Placebo,1,0,6025,,,,6,5,3
1,PT00114,1,0,6026,,,,3,5,3
1,PT00114,1,0,6027,,,,3,5,3
1,Placebo,1,0,6028,,,,6,5,3
1,PT00114,1,0,6029,,,,3,5,3
1,PT00114,1,0,6030,,,,3,5,3
1,PT00114,1,0,6031,,,,3,6,3
1,Placebo,1,0,6032,,,,6,6,3
1,PT00114,1,0,6033,,,,3,6,3
1,PT00114,1,0,6034,,,,3,6,3
1,Placebo,1,0,6035,,,,6,6,3
1,PT00114,1,0,6036,,,,3,6,3
1,PT00114,1,0,6037,,,,4,7,4
1,PT00114,1,0,6038,,,,4,7,4
1,PT00114,1,0,6039,,,,4,7,4
1,Placebo,1,0,6040,,,,6,7,4
1,Placebo,1,0,6041,,,,6,7,4
1,PT00114,1,0,6042,,,,4,7,4
1,Placebo,1,0,6043,,,,6,8,4
1,Placebo,1,0,6044,,,,6,8,4
1,PT00114,1,0,6045,,,,4,8,4
1,PT00114,1,0,6046,,,,4,8,4
1,PT00114,1,0,6047,,,,4,8,4
1,PT00114,1,0,6048,,,,4,8,4
1,PT00114,1,0,6049,,,,5,9,5
1,Placebo,1,0,6050,,,,6,9,5
1,PT00114,1,0,6051,,,,5,9,5
1,Placebo,1,0,6052,,,,6,9,5
1,PT00114,1,0,6053,,,,5,9,5
1,PT00114,1,0,6054,,,,5,9,5
1,PT00114,1,0,6055,,,,5,10,5
1,PT00114,1,0,6056,,,,5,10,5
1,PT00114,1,0,6057,,,,5,10,5
1,Placebo,1,0,6058,,,,6,10,5
1,Placebo,1,0,6059,,,,6,10,5
1,PT00114,1,0,6060,,,,5,10,5
1,PT00114,1,1,13061,,,,1,11,1
1,Placebo,1,1,13062,,,,6,11,1
1,PT00114,1,1,13063,,,,1,11,1
1,PT00114,1,1,13064,,,,1,11,1
1,PT00114,1,1,13065,,,,1,11,1
1,Placebo,1,1,13066,,,,6,11,1
1,PT00114,1,1,13067,,,,1,12,1
1,Placebo,1,1,13068,,,,6,12,1
1,PT00114,1,1,13069,,,,1,12,1
1,Placebo,1,1,13070,,,,6,12,1
1,PT00114,1,1,13071,,,,1,12,1
1,PT00114,1,1,13072,,,,1,12,1
1,Placebo,1,1,13073,,,,6,13,2
1,PT00114,1,1,13074,,,,2,13,2
1,Placebo,1,1,13075,,,,6,13,2
1,PT00114,1,1,13076,,,,2,13,2
1,PT00114,1,1,13077,,,,2,13,2
1,PT00114,1,1,13078,,,,2,13,2
1,PT00114,1,1,13079,,,,2,14,2
1,PT00114,1,1,13080,,,,2,14,2
1,Placebo,1,1,13081,,,,6,14,2
1,Placebo,1,1,13082,,,,6,14,2
1,PT00114,1,1,13083,,,,2,14,2
1,PT00114,1,1,13084,,,,2,14,2
1,Placebo,1,1,13085,,,,6,15,3
1,PT00114,1,1,13086,,,,3,15,3
1,Placebo,1,1,13087,,,,6,15,3
1,PT00114,1,1,13088,,,,3,15,3
1,PT00114,1,1,13089,,,,3,15,3
1,PT00114,1,1,13090,,,,3,15,3
1,PT00114,1,1,13091,,,,3,16,3
1,PT00114,1,1,13092,,,,3,16,3
1,PT00114,1,1,13093,,,,3,16,3
1,PT00114,1,1,13094,,,,3,16,3
1,Placebo,1,1,13095,,,,6,16,3
1,Placebo,1,1,13096,,,,6,16,3
1,PT00114,1,1,13097,,,,4,17,4
1,Placebo,1,1,13098,,,,6,17,4
1,Placebo,1,1,13099,,,,6,17,4
1,PT00114,1,1,13100,,,,4,17,4
1,PT00114,1,1,13101,,,,4,17,4
1,PT00114,1,1,13102,,,,4,17,4
1,PT00114,1,1,13103,,,,4,18,4
1,Placebo,1,1,13104,,,,6,18,4
1,PT00114,1,1,13105,,,,4,18,4
1,Placebo,1,1,13106,,,,6,18,4
1,PT00114,1,1,13107,,,,4,18,4
1,PT00114,1,1,13108,,,,4,18,4
1,PT00114,1,1,13109,,,,5,19,5
1,PT00114,1,1,13110,,,,5,19,5
1,Placebo,1,1,13111,,,,6,19,5
1,PT00114,1,1,13112,,,,5,19,5
1,Placebo,1,1,13113,,,,6,19,5
1,PT00114,1,1,13114,,,,5,19,5
1,PT00114,1,1,13115,,,,5,20,5
1,PT00114,1,1,13116,,,,5,20,5
1,PT00114,1,1,13117,,,,5,20,5
1,PT00114,1,1,13118,,,,5,20,5
1,Placebo,1,1,13119,,,,6,20,5
1,Placebo,1,1,13120,,,,6,20,5
