ListID,Treatment,IsTestData,IsReplacement,RandomizationSequence,PatientID,ReplacementPatientID,CenterID,TreatmentID,Block,Cohort
1,PT00114,1,0,6001,,,,1,1,1
1,Placebo,1,0,6002,,,,6,1,1
1,PT00114,1,0,6003,,,,1,1,1
1,Placebo,1,0,6004,,,,6,1,1
1,PT00114,1,0,6005,,,,1,1,1
1,PT00114,1,0,6006,,,,1,1,1
1,PT00114,1,0,6007,,,,1,2,1
1,Placebo,1,0,6008,,,,6,2,1
1,PT00114,1,0,6009,,,,1,2,1
1,Placebo,1,0,6010,,,,6,2,1
1,PT00114,1,0,6011,,,,1,2,1
1,PT00114,1,0,6012,,,,1,2,1
1,PT00114,1,0,6013,,,,2,3,2
1,PT00114,1,0,6014,,,,2,3,2
1,PT00114,1,0,6015,,,,2,3,2
1,PT00114,1,0,6016,,,,2,3,2
1,Placebo,1,0,6017,,,,6,3,2
1,Placebo,1,0,6018,,,,6,3,2
1,PT00114,1,0,6019,,,,2,4,2
1,Placebo,1,0,6020,,,,6,4,2
1,Placebo,1,0,6021,,,,6,4,2
1,PT00114,1,0,6022,,,,2,4,2
1,PT00114,1,0,6023,,,,2,4,2
1,PT00114,1,0,6024,,,,2,4,2
1,Placebo,1,0,6025,,,,6,5,3
1,PT00114,1,0,6026,,,,3,5,3
1,PT00114,1,0,6027,,,,3,5,3
1,PT00114,1,0,6028,,,,3,5,3
1,Placebo,1,0,6029,,,,6,5,3
1,PT00114,1,0,6030,,,,3,5,3
1,PT00114,1,0,6031,,,,3,6,3
1,Placebo,1,0,6032,,,,6,6,3
1,PT00114,1,0,6033,,,,3,6,3
1,PT00114,1,0,6034,,,,3,6,3
1,Placebo,1,0,6035,,,,6,6,3
1,PT00114,1,0,6036,,,,3,6,3
1,PT00114,1,0,6037,,,,4,7,4
1,PT00114,1,0,6038,,,,4,7,4
1,Placebo,1,0,6039,,,,6,7,4
1,Placebo,1,0,6040,,,,6,7,4
1,PT00114,1,0,6041,,,,4,7,4
1,PT00114,1,0,6042,,,,4,7,4
1,PT00114,1,0,6043,,,,4,8,4
1,Placebo,1,0,6044,,,,6,8,4
1,PT00114,1,0,6045,,,,4,8,4
1,PT00114,1,0,6046,,,,4,8,4
1,Placebo,1,0,6047,,,,6,8,4
