ListID,Treatment,IsTestData,IsReplacement,RandomizationSequence,PatientID,ReplacementPatientID,CenterID,TreatmentID,Block,Cohort
1,PT00114,1,0,6001,,,,1,1,1
1,PT00114,1,0,6002,,,,1,1,1
1,PT00114,1,0,6003,,,,1,1,1
1,Placebo,1,0,6004,,,,6,1,1
1,PT00114,1,0,6005,,,,1,1,1
1,Placebo,1,0,6006,,,,6,1,1
1,Placebo,1,0,6001,,,,6,2,1
1,PT00114,1,0,6002,,,,1,2,1
1,PT00114,1,0,6003,,,,1,2,1
1,Placebo,1,0,6004,,,,6,2,1
1,PT00114,1,0,6005,,,,1,2,1
1,PT00114,1,0,6006,,,,1,2,1
1,Placebo,1,0,6001,,,,6,3,2
1,PT00114,1,0,6002,,,,2,3,2
1,Placebo,1,0,6003,,,,6,3,2
1,PT00114,1,0,6004,,,,2,3,2
1,PT00114,1,0,6005,,,,2,3,2
1,PT00114,1,0,6006,,,,2,3,2
1,PT00114,1,0,6001,,,,2,4,2
1,Placebo,1,0,6002,,,,6,4,2
1,PT00114,1,0,6003,,,,2,4,2
1,PT00114,1,0,6004,,,,2,4,2
1,Placebo,1,0,6005,,,,6,4,2
1,PT00114,1,0,6006,,,,2,4,2
1,PT00114,1,0,6001,,,,3,5,3
1,PT00114,1,0,6002,,,,3,5,3
1,PT00114,1,0,6003,,,,3,5,3
1,Placebo,1,0,6004,,,,6,5,3
1,Placebo,1,0,6005,,,,6,5,3
1,PT00114,1,0,6006,,,,3,5,3
1,Placebo,1,0,6001,,,,6,6,3
1,PT00114,1,0,6002,,,,3,6,3
1,Placebo,1,0,6003,,,,6,6,3
1,PT00114,1,0,6004,,,,3,6,3
1,PT00114,1,0,6005,,,,3,6,3
1,PT00114,1,0,6006,,,,3,6,3
1,PT00114,1,0,6001,,,,4,7,4
1,Placebo,1,0,6002,,,,6,7,4
1,PT00114,1,0,6003,,,,4,7,4
1,Placebo,1,0,6004,,,,6,7,4
1,PT00114,1,0,6005,,,,4,7,4
1,PT00114,1,0,6006,,,,4,7,4
1,Placebo,1,0,6001,,,,6,8,4
1,Placebo,1,0,6002,,,,6,8,4
1,PT00114,1,0,6003,,,,4,8,4
1,PT00114,1,0,6004,,,,4,8,4
1,PT00114,1,0,6005,,,,4,8,4
1,PT00114,1,0,6006,,,,4,8,4
1,Placebo,1,0,6001,,,,6,9,5
1,PT00114,1,0,6002,,,,5,9,5
1,PT00114,1,0,6003,,,,5,9,5
1,Placebo,1,0,6004,,,,6,9,5
1,PT00114,1,0,6005,,,,5,9,5
1,PT00114,1,0,6006,,,,5,9,5
1,Placebo,1,0,6001,,,,6,10,5
1,PT00114,1,0,6002,,,,5,10,5
1,PT00114,1,0,6003,,,,5,10,5
1,Placebo,1,0,6004,,,,6,10,5
1,PT00114,1,0,6005,,,,5,10,5
1,PT00114,1,0,6006,,,,5,10,5
1,PT00114,1,1,1059,,,,1,11,1
1,PT00114,1,1,13002,,,,1,11,1
1,Placebo,1,1,13003,,,,6,11,1
1,Placebo,1,1,13004,,,,6,11,1
1,PT00114,1,1,13005,,,,1,11,1
1,PT00114,1,1,13006,,,,1,11,1
1,PT00114,1,1,13001,,,,1,12,1
1,PT00114,1,1,13002,,,,1,12,1
1,PT00114,1,1,13003,,,,1,12,1
1,Placebo,1,1,13004,,,,6,12,1
1,PT00114,1,1,13005,,,,1,12,1
1,Placebo,1,1,13006,,,,6,12,1
1,PT00114,1,1,13001,,,,2,13,2
1,PT00114,1,1,13002,,,,2,13,2
1,PT00114,1,1,13003,,,,2,13,2
1,Placebo,1,1,13004,,,,6,13,2
1,PT00114,1,1,13005,,,,2,13,2
1,Placebo,1,1,13006,,,,6,13,2
1,PT00114,1,1,13001,,,,2,14,2
1,PT00114,1,1,13002,,,,2,14,2
1,PT00114,1,1,13003,,,,2,14,2
1,Placebo,1,1,13004,,,,6,14,2
1,PT00114,1,1,13005,,,,2,14,2
1,Placebo,1,1,13006,,,,6,14,2
1,PT00114,1,1,13001,,,,3,15,3
1,PT00114,1,1,13002,,,,3,15,3
1,PT00114,1,1,13003,,,,3,15,3
1,PT00114,1,1,13004,,,,3,15,3
1,Placebo,1,1,13005,,,,6,15,3
1,Placebo,1,1,13006,,,,6,15,3
1,PT00114,1,1,13001,,,,3,16,3
1,PT00114,1,1,13002,,,,3,16,3
1,PT00114,1,1,13003,,,,3,16,3
1,Placebo,1,1,13004,,,,6,16,3
1,PT00114,1,1,13005,,,,3,16,3
1,Placebo,1,1,13006,,,,6,16,3
1,PT00114,1,1,13001,,,,4,17,4
1,PT00114,1,1,13002,,,,4,17,4
1,Placebo,1,1,13003,,,,6,17,4
1,PT00114,1,1,13004,,,,4,17,4
1,PT00114,1,1,13005,,,,4,17,4
1,Placebo,1,1,13006,,,,6,17,4
1,PT00114,1,1,13001,,,,4,18,4
1,Placebo,1,1,13002,,,,6,18,4
1,PT00114,1,1,13003,,,,4,18,4
1,Placebo,1,1,13004,,,,6,18,4
1,PT00114,1,1,13005,,,,4,18,4
1,PT00114,1,1,13006,,,,4,18,4
1,Placebo,1,1,13001,,,,6,19,5
1,PT00114,1,1,13002,,,,5,19,5
1,Placebo,1,1,13003,,,,6,19,5
1,PT00114,1,1,13004,,,,5,19,5
1,PT00114,1,1,13005,,,,5,19,5
1,PT00114,1,1,13006,,,,5,19,5
1,PT00114,1,1,13001,,,,5,20,5
1,Placebo,1,1,13002,,,,6,20,5
1,PT00114,1,1,13003,,,,5,20,5
1,PT00114,1,1,13004,,,,5,20,5
1,PT00114,1,1,13005,,,,5,20,5
1,Placebo,1,1,13006,,,,6,20,5
